campaign_id,campaign_name,channel,date,impressions,clicks,conversions,cost,revenue,target_audience,region,ctr,conversion_rate,cpc,roi,cac
CMP_000385,Winter Awareness,Email,2026-01-25 18:06:32.560854,4362,118,6,512.62,1043.94,Seniors (45+),Europe,0.0270518110958276,0.05084745762711865,4.344237288135593,1.0364792633919864,85.43666666666667
CMP_007255,Holiday Launch,Google Ads,2025-09-09 18:06:32.560854,967,13,0,11.21,0.0,Young Adults (18-24),Asia Pacific,0.01344364012409514,0.0,0.8623076923076923,-1.0,0.0
CMP_002153,Fall Awareness,LinkedIn,2026-01-18 18:06:32.560854,2161,78,8,325.76,688.56,Young Adults (18-24),Latin America,0.036094400740397964,0.10256410256410256,4.176410256410256,1.1137033398821217,40.72
CMP_001634,Fall Conversion,Instagram,2026-02-10 18:06:32.560854,22460,1080,55,1900.44,4489.91,Professionals (25-34),Latin America,0.04808548530721282,0.05092592592592592,1.7596666666666667,1.3625634063690513,34.55345454545455
CMP_007710,Summer Promo,Email,2026-02-22 18:06:32.560854,81075,6343,411,18248.25,17874.46,Adults (35-44),Asia Pacific,0.07823620104841196,0.06479583793157812,2.876911556046035,-0.020483608017207177,44.39963503649635
CMP_005581,Q1 Promo,Email,2025-04-26 18:06:32.560854,5443,313,27,196.18,3130.91,Professionals (25-34),North America,0.05750505236083042,0.08626198083067092,0.6267731629392972,14.95937404424508,7.265925925925926
CMP_004785,Fall Conversion,Email,2025-10-16 18:06:32.560854,10561,638,76,2491.83,10442.48,Adults (35-44),North America,0.06041094593315027,0.11912225705329153,3.905689655172414,3.1906871656573683,32.787236842105266
CMP_007270,Winter Sale,Instagram,2025-09-22 18:06:32.560854,2196,161,15,328.51,2384.21,Adults (35-44),Europe,0.07331511839708561,0.09316770186335403,2.0404347826086955,6.25764816900551,21.900666666666666
CMP_006971,Q2 Retention,LinkedIn,2025-07-18 18:06:32.560854,40521,3083,210,3229.08,8407.28,Adults (35-44),Latin America,0.07608400582414057,0.06811547194291274,1.0473824197210508,1.6036146518513015,15.376571428571427
CMP_003926,Summer Promo,Google Ads,2025-04-17 18:06:32.560854,8992,468,19,1408.98,1046.56,Seniors (45+),Europe,0.05204626334519573,0.0405982905982906,3.010641025641026,-0.2572215361467161,74.15684210526315
CMP_005337,Q3 Retention,Email,2025-09-15 18:06:32.560854,6300,90,6,70.02,720.45,Professionals (25-34),Asia Pacific,0.014285714285714285,0.06666666666666667,0.7779999999999999,9.289203084832906,11.67
CMP_004159,Summer Conversion,Instagram,2026-03-23 18:06:32.560854,1772,105,4,284.13,115.16,Professionals (25-34),Latin America,0.05925507900677201,0.0380952380952381,2.706,-0.5946925703023264,71.0325
CMP_004949,Winter Retargeting,Google Ads,2026-02-13 18:06:32.560854,37798,2054,132,7431.57,8709.73,Adults (35-44),Latin America,0.05434149955024075,0.06426484907497566,3.618096397273612,0.17199057534276066,56.299772727272725
CMP_007325,Summer Promo,Google Ads,2025-05-12 18:06:32.560854,3791,50,5,86.45,262.81,Professionals (25-34),Asia Pacific,0.013189132155104194,0.1,1.729,2.040023134759977,17.29
CMP_005359,Q3 Retention,Email,2026-02-25 18:06:32.560854,2812,152,10,370.11,647.59,Young Adults (18-24),Europe,0.05405405405405406,0.06578947368421052,2.434934210526316,0.7497230553078814,37.011
CMP_000224,Winter Launch,Facebook,2025-09-27 18:06:32.560854,11380,347,17,357.7,1887.51,Professionals (25-34),Europe,0.030492091388400703,0.04899135446685879,1.030835734870317,4.276796197931227,21.041176470588233
CMP_002194,Q3 Retention,Google Ads,2025-12-04 18:06:32.560854,19723,370,42,361.52,3739.37,Adults (35-44),Asia Pacific,0.01875982355625412,0.11351351351351352,0.977081081081081,9.343466474883824,8.607619047619048
CMP_003137,Q1 Promo,Instagram,2026-01-27 18:06:32.560854,21855,679,80,955.96,6897.45,Seniors (45+),Europe,0.031068405399222145,0.11782032400589101,1.4078939617083948,6.215207749278212,11.9495
CMP_004470,Holiday Conversion,Email,2026-03-04 18:06:32.560854,53852,4615,96,5485.32,16863.32,Adults (35-44),Europe,0.08569783852038922,0.020801733477789817,1.1885850487540628,2.074263671034689,57.138749999999995
CMP_001825,Spring Retargeting,LinkedIn,2025-12-30 18:06:32.560854,23267,1725,30,5441.36,3787.37,Professionals (25-34),North America,0.07413933897795161,0.017391304347826087,3.1544115942028985,-0.3039662878398047,181.37866666666665
CMP_007420,Summer Conversion,LinkedIn,2026-01-19 18:06:32.560854,3642,82,7,69.01,622.56,Seniors (45+),Asia Pacific,0.022515101592531575,0.08536585365853659,0.8415853658536586,8.021301260686856,9.858571428571429
CMP_005125,Holiday Conversion,Instagram,2026-03-12 18:06:32.560854,150,5,0,6.1,0.0,Young Adults (18-24),North America,0.03333333333333333,0.0,1.22,-1.0,0.0
CMP_004973,Summer Conversion,LinkedIn,2025-11-22 18:06:32.560854,18956,868,66,2296.62,11022.2,Young Adults (18-24),North America,0.04579025110782865,0.07603686635944701,2.6458755760368664,3.7993137741550638,34.79727272727273
CMP_000798,Fall Awareness,Email,2025-12-05 18:06:32.560854,1497,57,3,111.68,249.69,Seniors (45+),Asia Pacific,0.03807615230460922,0.05263157894736842,1.9592982456140353,1.2357628939828078,37.22666666666667
CMP_002872,Winter Retargeting,Facebook,2026-03-20 18:06:32.560854,2035,168,13,109.26,2215.17,Young Adults (18-24),Latin America,0.08255528255528255,0.07738095238095238,0.6503571428571429,19.274299835255352,8.404615384615385
CMP_000010,Summer Promo,Facebook,2026-01-17 18:06:32.560854,34702,648,65,2171.76,11114.56,Professionals (25-34),Latin America,0.01867327531554377,0.10030864197530864,3.351481481481482,4.117766235679817,33.41169230769231
CMP_006594,Q3 Retention,Google Ads,2026-02-25 18:06:32.560854,26710,511,25,1305.92,1274.11,Seniors (45+),North America,0.019131411456383376,0.04892367906066536,2.5556164383561644,-0.0243583067875522,52.2368
CMP_001945,Summer Promo,Facebook,2026-02-08 18:06:32.560854,8299,242,11,520.64,893.04,Professionals (25-34),Latin America,0.02916013977587661,0.045454545454545456,2.151404958677686,0.7152735095267363,47.33090909090909
CMP_001839,Fall Awareness,Instagram,2026-03-16 18:06:32.560854,3804,54,4,119.27,394.37,Young Adults (18-24),Europe,0.014195583596214511,0.07407407407407407,2.2087037037037036,2.3065313993460217,29.8175
CMP_004805,Q2 Launch,Instagram,2026-02-17 18:06:32.560854,15160,465,36,1091.74,5406.86,Young Adults (18-24),Europe,0.03067282321899736,0.07741935483870968,2.3478279569892475,3.9525161668529134,30.32611111111111
CMP_000256,Q1 Promo,Email,2025-12-03 18:06:32.560854,30776,1133,122,4560.32,16451.51,Adults (35-44),Latin America,0.036814400831817,0.10767872903795234,4.024995586937334,2.6075341204126024,37.37967213114754
CMP_007027,Holiday Launch,Instagram,2025-04-26 18:06:32.560854,8660,296,7,271.69,1090.21,Young Adults (18-24),North America,0.03418013856812933,0.02364864864864865,0.9178716216216216,3.01269829585189,38.81285714285714
CMP_005714,Winter Launch,Instagram,2026-03-20 18:06:32.560854,4335,288,30,283.09,4219.59,Young Adults (18-24),North America,0.06643598615916955,0.10416666666666667,0.9829513888888888,13.905471758098132,9.436333333333332
CMP_004486,Winter Launch,Facebook,2026-01-27 18:06:32.560854,7354,303,13,609.96,472.75,Young Adults (18-24),Asia Pacific,0.04120206690236606,0.0429042904290429,2.013069306930693,-0.22494917699521286,46.92
CMP_007279,Summer Promo,Google Ads,2026-01-31 18:06:32.560854,8658,92,3,193.26,481.68,Adults (35-44),Europe,0.010626010626010625,0.03260869565217391,2.1006521739130433,1.4923936665631794,64.42
CMP_001582,Q2 Retention,LinkedIn,2025-10-06 18:06:32.560854,7566,661,52,2188.64,8260.72,Young Adults (18-24),Latin America,0.0873645255088554,0.07866868381240545,3.311104387291982,2.7743621609766795,42.08923076923077
CMP_002957,Spring Retargeting,Google Ads,2026-01-23 18:06:32.560854,224593,14371,1706,14301.31,113965.64,Young Adults (18-24),North America,0.06398685622437031,0.11871129357734327,0.9951506506158235,6.968895157156932,8.382948417350526
CMP_000925,Holiday Retention,Instagram,2025-10-19 18:06:32.560854,7563,207,4,524.03,429.04,Professionals (25-34),Latin America,0.027370091233637445,0.01932367149758454,2.5315458937198065,-0.18126824800106855,131.0075
CMP_007768,Spring Retargeting,LinkedIn,2025-10-01 18:06:32.560854,2697,181,10,542.82,804.35,Professionals (25-34),Asia Pacific,0.06711160548757879,0.055248618784530384,2.9990055248618788,0.48179875465163396,54.282000000000004
CMP_007161,Spring Retargeting,LinkedIn,2026-01-23 18:06:32.560854,18706,466,24,432.79,4163.43,Young Adults (18-24),Latin America,0.024911793007591148,0.05150214592274678,0.9287339055793992,8.619977356223574,18.03291666666667
CMP_002509,Fall Conversion,Google Ads,2026-02-23 18:06:32.560854,9634,347,9,1089.57,786.31,Adults (35-44),Asia Pacific,0.036018268631928585,0.025936599423631124,3.139971181556196,-0.278329983387942,121.06333333333333
CMP_006133,Winter Launch,Email,2025-11-27 18:06:32.560854,3189,105,12,182.19,978.75,Professionals (25-34),Latin America,0.03292568203198495,0.11428571428571428,1.735142857142857,4.3721389757945,15.1825
CMP_005025,Winter Awareness,LinkedIn,2026-03-16 18:06:32.560854,9511,167,4,143.1,105.62,Adults (35-44),North America,0.017558616338975923,0.023952095808383235,0.8568862275449102,-0.2619147449336128,35.775
CMP_007103,Fall Conversion,Facebook,2026-03-23 18:06:32.560854,2801,105,11,373.45,703.4,Young Adults (18-24),Latin America,0.03748661192431275,0.10476190476190476,3.5566666666666666,0.8835185433123578,33.949999999999996
CMP_006646,Winter Sale,Instagram,2025-10-13 18:06:32.560854,2517,187,6,109.51,150.66,Adults (35-44),North America,0.07429479539133889,0.03208556149732621,0.5856149732620322,0.37576477034060807,18.25166666666667
CMP_006043,Summer Promo,Facebook,2025-10-20 18:06:32.560854,2684,64,2,90.86,1887.51,Young Adults (18-24),Asia Pacific,0.02384500745156483,0.03125,1.4196875,19.773827867048208,45.43
CMP_003776,Fall Conversion,Facebook,2026-03-16 18:06:32.560854,2221,161,9,270.65,1030.54,Adults (35-44),Latin America,0.0724898694281855,0.055900621118012424,1.6810559006211179,2.8076482542028454,30.07222222222222
CMP_004836,Q2 Retention,Email,2025-05-23 18:06:32.560854,1961,149,6,274.91,718.11,Young Adults (18-24),Europe,0.07598164201937786,0.040268456375838924,1.84503355704698,1.6121639809392163,45.818333333333335
CMP_004137,Q3 Retention,Email,2026-01-23 18:06:32.560854,56377,2984,226,2814.65,32481.89,Young Adults (18-24),North America,0.05292938609716728,0.07573726541554959,0.9432473190348526,10.540294530403424,12.454203539823009
CMP_004965,Holiday Retention,Instagram,2025-11-08 18:06:32.560854,11351,460,45,1416.99,1233.26,Seniors (45+),North America,0.04052506387102458,0.09782608695652174,3.080413043478261,-0.12966217122209756,31.488666666666667
CMP_002780,Q2 Retargeting,Facebook,2025-07-23 18:06:32.560854,55648,3265,128,5838.65,14091.61,Professionals (25-34),Latin America,0.058672369177688324,0.03920367534456355,1.7882542113323123,1.4135048341654324,45.614453125
CMP_000540,Spring Retargeting,Facebook,2025-06-14 18:06:32.560854,4113,283,29,666.03,3592.57,Adults (35-44),Europe,0.0688062241672745,0.10247349823321555,2.3534628975265015,4.394006275993574,22.96655172413793
CMP_002746,Winter Launch,Email,2026-02-06 18:06:32.560854,7532,183,3,676.75,134.17,Seniors (45+),Latin America,0.024296335634625597,0.01639344262295082,3.698087431693989,-0.8017436276320651,225.58333333333334
CMP_007262,Q1 Promo,Google Ads,2025-07-14 18:06:32.560854,5181,402,18,291.02,778.9,Professionals (25-34),North America,0.07759119861030689,0.04477611940298507,0.7239303482587064,1.6764483540650128,16.167777777777776
CMP_007380,Spring Retargeting,Email,2025-05-24 18:06:32.560854,12591,167,15,180.58,1873.95,Seniors (45+),Europe,0.013263442141211976,0.08982035928143713,1.0813173652694612,9.377395060361058,12.038666666666668
CMP_006820,Winter Retargeting,Email,2026-01-18 18:06:32.560854,2294,103,8,188.17,1176.89,Seniors (45+),North America,0.044899738448125545,0.07766990291262135,1.826893203883495,5.254397619174152,23.52125
CMP_005468,Winter Retargeting,Email,2026-02-26 18:06:32.560854,2209,62,2,67.66,244.57,Professionals (25-34),Europe,0.02806699864191942,0.03225806451612903,1.0912903225806452,2.614691102571682,33.83
CMP_001146,Q1 Promo,Google Ads,2026-03-03 18:06:32.560854,4533,56,5,87.9,173.21,Seniors (45+),North America,0.012353849547760865,0.08928571428571429,1.5696428571428573,0.9705346985210466,17.580000000000002
CMP_005128,Q2 Launch,LinkedIn,2025-08-10 18:06:32.560854,15937,240,9,851.54,1383.2,Young Adults (18-24),Europe,0.015059295977913032,0.0375,3.548083333333333,0.6243511755172982,94.61555555555555
CMP_004469,Q3 Retention,LinkedIn,2026-03-21 18:06:32.560854,35773,1046,55,3477.61,6965.18,Seniors (45+),Asia Pacific,0.029239929555810246,0.052581261950286805,3.324674952198853,1.0028640359327239,63.22927272727273
CMP_000668,Q2 Launch,Google Ads,2025-06-30 18:06:32.560854,21844,1603,147,6127.78,6664.41,Seniors (45+),Latin America,0.07338399560520051,0.09170305676855896,3.8226949469744227,0.08757331366334956,41.68557823129252
CMP_003020,Winter Retargeting,Facebook,2026-02-07 18:06:32.560854,4977,106,9,114.84,1473.23,Young Adults (18-24),Asia Pacific,0.02129797066505927,0.08490566037735849,1.0833962264150945,11.828544061302683,12.76
CMP_000358,Winter Launch,Instagram,2025-12-12 18:06:32.560854,11601,543,12,1843.49,1184.85,Unknown,Europe,0.046806309800879235,0.022099447513812154,3.3950092081031307,-0.3572788569506751,153.62416666666667
CMP_005064,Fall Conversion,Instagram,2025-09-12 18:06:32.560854,17658,1421,110,4860.94,6164.76,Unknown,Latin America,0.08047343980065692,0.07741027445460943,3.4207881773399014,0.26822384147922024,44.190363636363635
CMP_002832,Fall Conversion,Facebook,2026-01-04 18:06:32.560854,11256,544,38,2435.01,1108.72,Seniors (45+),North America,0.048329779673063254,0.06985294117647059,4.476121323529412,-0.5446753812099334,64.07921052631579
CMP_002784,Winter Launch,Google Ads,2026-02-09 18:06:32.560854,4989,51,5,139.54,803.66,Adults (35-44),Europe,0.010222489476849068,0.09803921568627451,2.736078431372549,4.759352157087574,27.907999999999998
CMP_001354,Summer Promo,Facebook,2026-01-22 18:06:32.560854,5430,163,5,594.84,806.15,Adults (35-44),North America,0.03001841620626151,0.03067484662576687,3.6493251533742335,0.3552383834308384,118.968
CMP_005132,Fall Awareness,LinkedIn,2025-11-19 18:06:32.560854,7568,319,10,676.57,1070.27,Young Adults (18-24),North America,0.04215116279069767,0.03134796238244514,2.120909090909091,0.5819057894970217,67.65700000000001
CMP_007115,Q3 Retention,Facebook,2025-11-20 18:06:32.560854,701,36,0,89.08,0.0,Seniors (45+),North America,0.05135520684736091,0.0,2.4744444444444444,-1.0,0.0
CMP_000471,Winter Awareness,LinkedIn,2025-04-09 18:06:32.560854,566,12,1,37.86,169.14,Seniors (45+),Latin America,0.02120141342756184,0.08333333333333333,3.155,3.4675118858954033,37.86
CMP_002704,Fall Conversion,Instagram,2025-04-12 18:06:32.560854,2024,43,3,183.99,219.58,Seniors (45+),North America,0.021245059288537548,0.06976744186046512,4.278837209302326,0.19343442578401002,61.330000000000005
CMP_003331,Summer Promo,Email,2025-12-22 18:06:32.560854,5665,219,9,487.67,1315.67,Young Adults (18-24),Asia Pacific,0.038658428949691084,0.0410958904109589,2.2268036529680364,1.6978694609059404,54.18555555555556
CMP_003638,Winter Launch,Google Ads,2025-04-26 18:06:32.560854,817,14,1,38.82,62.34,Adults (35-44),Europe,0.017135862913096694,0.07142857142857142,2.7728571428571427,0.6058732612055642,38.82
CMP_001397,Q3 Retention,LinkedIn,2025-10-21 18:06:32.560854,13820,648,17,2014.62,1037.62,Young Adults (18-24),Latin America,0.046888567293777134,0.026234567901234566,3.1089814814814813,-0.48495497910275887,118.5070588235294
CMP_003585,Summer Conversion,Google Ads,2025-10-12 18:06:32.560854,6847,198,11,358.6,1593.47,Professionals (25-34),North America,0.028917774207682198,0.05555555555555555,1.8111111111111111,3.4435861684327937,32.6
CMP_007249,Q1 Promo,Email,2025-07-01 18:06:32.560854,20919,1061,124,1121.2,20955.35,Young Adults (18-24),North America,0.05071944165591089,0.11687087653157399,1.0567389255419417,17.690108811987155,9.041935483870969
CMP_005263,Winter Awareness,LinkedIn,2025-12-03 18:06:32.560854,29241,1801,93,6144.49,8157.08,Adults (35-44),North America,0.06159160083444479,0.051637978900610775,3.4117101610216545,0.3275438645029938,66.06978494623655
CMP_005646,Holiday Retention,Email,2025-08-21 18:06:32.560854,1420,87,5,193.96,511.83,Seniors (45+),Asia Pacific,0.06126760563380282,0.05747126436781609,2.229425287356322,1.6388430604248299,38.792
CMP_003377,Fall Conversion,Facebook,2026-02-01 18:06:32.560854,11392,117,6,390.63,237.12,Professionals (25-34),Europe,0.010270365168539327,0.05128205128205128,3.3387179487179486,-0.39298056984870594,65.105
CMP_001257,Winter Launch,Google Ads,2025-07-19 18:06:32.560854,2859,76,7,220.65,1158.0,Young Adults (18-24),Latin America,0.02658272123119972,0.09210526315789473,2.9032894736842105,4.248130523453433,31.521428571428572
CMP_006191,Q2 Launch,Facebook,2026-01-14 18:06:32.560854,2192,131,8,182.52,820.77,Professionals (25-34),North America,0.05976277372262774,0.061068702290076333,1.3932824427480917,3.496877054569362,22.815
CMP_003513,Q2 Retention,Email,2026-03-27 18:06:32.560854,6905,424,27,1414.58,3621.26,Seniors (45+),Asia Pacific,0.061404779145546706,0.06367924528301887,3.33627358490566,1.559954191350083,52.39185185185185
CMP_005652,Winter Sale,Instagram,2026-01-08 18:06:32.560854,223,11,0,28.14,0.0,Professionals (25-34),Europe,0.04932735426008968,0.0,2.558181818181818,-1.0,0.0
CMP_005779,Winter Launch,Instagram,2026-02-17 18:06:32.560854,36704,1585,47,3105.52,1592.61,Seniors (45+),Latin America,0.04318330427201395,0.02965299684542587,1.9593186119873818,-0.48716801051031716,66.07489361702127
CMP_001251,Winter Retargeting,Google Ads,2026-02-10 18:06:32.560854,1298,21,1,50.09,112.13,Seniors (45+),Latin America,0.016178736517719568,0.047619047619047616,2.3852380952380954,1.2385705729686562,50.09
CMP_005796,Holiday Retention,LinkedIn,2026-02-10 18:06:32.560854,3935,188,11,795.49,1804.09,Professionals (25-34),Asia Pacific,0.04777636594663278,0.05851063829787234,4.231329787234043,1.2678977736992292,72.31727272727272
CMP_005349,Winter Retargeting,Instagram,2025-10-28 18:06:32.560854,48503,565,13,641.13,1817.6,Adults (35-44),Latin America,0.011648763993979754,0.023008849557522124,1.1347433628318584,1.8349944629014394,49.317692307692305
CMP_007757,Holiday Conversion,Email,2025-08-15 18:06:32.560854,106977,7340,405,18310.82,60288.54,Unknown,Latin America,0.06861287940398403,0.055177111716621256,2.4946621253405996,2.2925090192574666,45.211901234567904
CMP_004299,Fall Conversion,Facebook,2025-10-22 18:06:32.560854,33744,815,14,2024.56,1167.95,Young Adults (18-24),Europe,0.02415244191559981,0.01717791411042945,2.484122699386503,-0.4231092187932192,144.61142857142858
CMP_003285,Q2 Launch,Facebook,2025-11-02 18:06:32.560854,13216,853,39,3289.92,5468.14,Adults (35-44),Latin America,0.06454297820823245,0.04572098475967175,3.856881594372802,0.6620890477580003,84.35692307692308
CMP_002934,Winter Launch,Google Ads,2025-11-29 18:06:32.560854,1677,40,3,115.26,103.46,Professionals (25-34),Europe,0.02385211687537269,0.075,2.8815,-0.10237723407947259,38.42
CMP_004176,Holiday Conversion,Instagram,2026-03-31 18:06:32.560854,32321,2926,282,7255.82,46599.92,Young Adults (18-24),North America,0.09052937718511185,0.09637730690362269,2.4797744360902256,5.422419519778606,25.729858156028367
CMP_005269,Summer Promo,Email,2026-02-26 18:06:32.560854,26701,309,34,667.05,3968.46,Young Adults (18-24),Latin America,0.011572600277143179,0.11003236245954692,2.1587378640776698,4.94926917022712,19.61911764705882
CMP_004911,Holiday Retention,Google Ads,2026-03-05 18:06:32.560854,18225,445,17,273.56,1123.77,Seniors (45+),Latin America,0.024417009602194787,0.038202247191011236,0.6147415730337079,3.107947068284837,16.091764705882355
CMP_001853,Fall Conversion,LinkedIn,2026-02-27 18:06:32.560854,24624,518,54,370.36,6229.99,Young Adults (18-24),North America,0.02103638726445744,0.10424710424710425,0.714980694980695,15.821444000432011,6.858518518518519
CMP_006317,Fall Conversion,Instagram,2026-01-21 18:06:32.560854,13100,1009,76,1417.78,11638.39,Adults (35-44),Europe,0.07702290076335878,0.0753221010901883,1.4051337958374628,7.208882901437458,18.655
CMP_006816,Q2 Retargeting,Facebook,2025-06-15 18:06:32.560854,7527,584,20,1864.2,2980.47,Professionals (25-34),North America,0.07758735219875117,0.03424657534246575,3.192123287671233,0.5987930479562277,93.21000000000001
CMP_007559,Winter Sale,Facebook,2025-11-23 18:06:32.560854,37662,1152,106,4759.34,9057.54,Professionals (25-34),Europe,0.03058786044288673,0.0920138888888889,4.131371527777778,0.9031084141918839,44.899433962264155
CMP_007855,Q2 Retargeting,Email,2025-11-12 18:06:32.560854,83132,2448,229,3343.33,30129.3,Adults (35-44),Europe,0.029447144300630324,0.09354575163398693,1.3657393790849672,8.011763720601916,14.599694323144105
CMP_002106,Winter Launch,Email,2025-09-07 18:06:32.560854,1046,47,1,66.58,108.11,Adults (35-44),Europe,0.044933078393881457,0.02127659574468085,1.416595744680851,0.6237608891559027,66.58
CMP_000134,Winter Launch,Instagram,2025-09-16 18:06:32.560854,5478,376,15,1219.16,459.9,Young Adults (18-24),Asia Pacific,0.06863818912011684,0.0398936170212766,3.2424468085106386,-0.6227730568588209,81.27733333333335
CMP_005237,Summer Conversion,LinkedIn,2026-01-12 18:06:32.560854,17173,964,50,2404.45,3089.65,Seniors (45+),Asia Pacific,0.05613462994235137,0.05186721991701245,2.4942427385892114,0.2849716151302794,48.089
CMP_005030,Summer Conversion,Email,2025-06-10 18:06:32.560854,12216,400,39,1191.74,1238.36,Young Adults (18-24),Europe,0.03274394237066143,0.0975,2.97935,0.0391192709819255,30.557435897435898
CMP_000929,Winter Launch,Email,2025-12-26 18:06:32.560854,2328,199,20,401.04,3196.15,Adults (35-44),Latin America,0.08548109965635739,0.10050251256281408,2.015276381909548,6.969653899860363,20.052
CMP_000824,Fall Awareness,Instagram,2025-10-09 18:06:32.560854,795,23,2,39.75,90.19,Young Adults (18-24),Asia Pacific,0.028930817610062894,0.08695652173913043,1.7282608695652173,1.2689308176100629,19.875
CMP_007343,Summer Conversion,Google Ads,2026-01-13 18:06:32.560854,37869,3032,78,8883.19,8057.66,Professionals (25-34),North America,0.08006548892233753,0.025725593667546173,2.929812005277045,-0.09293170583990668,113.88705128205129
CMP_001532,Q3 Retention,Email,2025-12-19 18:06:32.560854,5858,253,10,719.66,1103.08,Seniors (45+),Europe,0.043188801638784566,0.039525691699604744,2.8445059288537546,0.5327793680349053,71.966
CMP_001215,Winter Launch,Facebook,2026-01-13 18:06:32.560854,68836,835,76,3208.15,7904.46,Professionals (25-34),Europe,0.0121302806670928,0.09101796407185629,3.8420958083832337,1.4638685846983461,42.2125
CMP_000505,Holiday Conversion,Facebook,2026-01-10 18:06:32.560854,2717,192,12,417.83,1721.62,Seniors (45+),Latin America,0.07066617592933383,0.0625,2.1761979166666667,3.1203838881841897,34.81916666666667
CMP_004286,Spring Retargeting,LinkedIn,2025-12-15 18:06:32.560854,11920,363,42,826.42,4518.5,Adults (35-44),Latin America,0.03045302013422819,0.11570247933884298,2.2766391184573003,4.467558868372015,19.676666666666666
CMP_006492,Winter Awareness,Google Ads,2025-08-31 18:06:32.560854,5373,310,24,340.49,3129.25,Adults (35-44),Europe,0.05769588684161549,0.07741935483870968,1.0983548387096775,8.190431437046609,14.187083333333334
CMP_001997,Q3 Retention,Google Ads,2026-03-22 18:06:32.560854,6472,508,28,648.05,3801.74,Adults (35-44),Asia Pacific,0.07849196538936959,0.05511811023622047,1.2756889763779526,4.866430059408996,23.144642857142856
CMP_006531,Q2 Launch,Instagram,2025-12-02 18:06:32.560854,6677,253,7,1058.15,727.54,Adults (35-44),North America,0.03789126853377265,0.02766798418972332,4.1824110671936765,-0.312441525303596,151.16428571428574
CMP_003073,Q3 Retention,Facebook,2025-09-06 18:06:32.560854,3068,215,22,565.94,2522.95,Young Adults (18-24),Europe,0.07007822685788788,0.10232558139534884,2.632279069767442,3.457981411457044,25.724545454545456
CMP_001959,Holiday Launch,Email,2025-12-27 18:06:32.560854,4348,164,13,443.75,2314.68,Young Adults (18-24),Europe,0.03771849126034959,0.07926829268292683,2.705792682926829,4.21618028169014,34.13461538461539
CMP_001385,Q2 Launch,Email,2026-01-02 18:06:32.560854,4447,358,9,388.74,1026.64,Professionals (25-34),Europe,0.08050371036653924,0.025139664804469275,1.0858659217877096,1.640942532283789,43.193333333333335
CMP_000895,Q2 Launch,Facebook,2026-01-06 18:06:32.560854,13907,357,22,677.73,1878.08,Adults (35-44),Asia Pacific,0.02567052563457252,0.06162464985994398,1.898403361344538,1.7711330470836466,30.805909090909093
CMP_004925,Q3 Retention,LinkedIn,2025-05-01 18:06:32.560854,210613,10420,860,16714.08,56331.08,Adults (35-44),Asia Pacific,0.04947462882158271,0.08253358925143954,1.604038387715931,2.3702770358883045,19.43497674418605
CMP_000456,Holiday Conversion,Instagram,2025-11-11 18:06:32.560854,14623,820,44,1907.64,5273.43,Young Adults (18-24),Latin America,0.05607604458729399,0.05365853658536585,2.326390243902439,1.7643737812165816,43.35545454545455
CMP_006620,Winter Retargeting,Email,2026-01-22 18:06:32.560854,13177,399,28,1727.31,957.45,Adults (35-44),Latin America,0.03028003339151552,0.07017543859649122,4.329097744360902,-0.44569880334161205,61.68964285714286
CMP_005780,Q2 Retargeting,Facebook,2025-08-03 18:06:32.560854,9078,530,46,724.62,3891.92,Seniors (45+),Asia Pacific,0.05838290372328707,0.08679245283018867,1.3672075471698113,4.3709806519279075,15.752608695652174
CMP_007483,Fall Conversion,Email,2025-10-24 18:06:32.560854,3551,196,9,473.24,964.96,Seniors (45+),Europe,0.0551957195156294,0.04591836734693878,2.4144897959183673,1.0390499535119602,52.58222222222222
CMP_003710,Q2 Retention,LinkedIn,2026-03-24 18:06:32.560854,22509,516,47,520.22,1700.94,Adults (35-44),Europe,0.022924163667866187,0.09108527131782945,1.0081782945736435,2.2696551458998115,11.068510638297873
CMP_007454,Q3 Retention,Facebook,2025-12-17 18:06:32.560854,2953,180,13,213.81,2235.88,Unknown,Asia Pacific,0.06095496105655266,0.07222222222222222,1.1878333333333333,9.457321921332024,16.446923076923078
CMP_004850,Q1 Promo,Facebook,2025-06-03 18:06:32.560854,4958,225,25,429.51,2467.02,Young Adults (18-24),Latin America,0.045381202097620005,0.1111111111111111,1.9089333333333334,4.743801075644339,17.1804
CMP_004749,Holiday Conversion,Email,2025-10-07 18:06:32.560854,45853,2735,149,9757.69,12520.03,Seniors (45+),Latin America,0.0596471332301049,0.054478976234003655,3.567711151736746,0.283093642040278,65.48785234899329
CMP_004269,Winter Retargeting,Facebook,2026-02-15 18:06:32.560854,882,12,0,41.04,0.0,Unknown,Latin America,0.013605442176870748,0.0,3.42,-1.0,0.0
CMP_004135,Fall Awareness,Email,2025-12-14 18:06:32.560854,1312,101,1,215.47,47.53,Adults (35-44),Asia Pacific,0.07698170731707317,0.009900990099009901,2.1333663366336633,-0.7794124472084281,215.47
CMP_003603,Fall Conversion,Email,2025-07-11 18:06:32.560854,25967,1656,152,4903.52,11663.82,Young Adults (18-24),Latin America,0.0637732506643047,0.09178743961352658,2.9610628019323673,1.3786626749763433,32.260000000000005
CMP_007892,Q3 Retention,Instagram,2025-11-15 18:06:32.560854,31001,2478,208,3536.03,24907.56,Professionals (25-34),Europe,0.0799329053901487,0.08393866020984665,1.4269693301049233,6.043933450790859,17.00014423076923
